"x_blur","y_blur","fitness"
14,30,0.925197
15,30,0.937008
16,30,0.96063
17,30,0.944882
18,30,0.940945
19,30,0.944882
20,30,0.933071
21,30,0.925197
22,30,0.917323
23,30,0.937008
24,30,0.952756
25,30,0.944882
26,30,0.92126
27,30,0.929134
28,30,0.929134
29,30,0.925197
30,30,0.917323
31,30,0.917323
32,30,0.937008
33,30,0.913386
34,30,0.925197
35,30,0.905512
36,30,0.905512
37,30,0.905512
38,30,0.893701
39,30,0.937008
40,30,0.929134
41,30,0.905512
42,30,0.917323
43,30,0.893701
44,30,0.905512
45,30,0.913386
46,30,0.92126
47,30,0.897638
48,30,0.897638
49,30,0.905512
50,30,0.897638
0,31,0.925197
1,31,0.933071
2,31,0.925197
3,31,0.929134
4,31,0.929134
5,31,0.937008
6,31,0.937008
7,31,0.944882
8,31,0.937008
9,31,0.937008
10,31,0.937008
11,31,0.948819
12,31,0.929134
13,31,0.940945
14,31,0.909449
15,31,0.944882
16,31,0.925197
17,31,0.940945
18,31,0.940945
19,31,0.925197
20,31,0.917323
21,31,0.925197
22,31,0.944882
23,31,0.925197
24,31,0.937008
25,31,0.933071
26,31,0.905512
27,31,0.909449
28,31,0.925197
29,31,0.925197
30,31,0.917323
31,31,0.929134
32,31,0.92126
33,31,0.92126
34,31,0.889764
35,31,0.940945
36,31,0.929134
37,31,0.889764
38,31,0.905512
39,31,0.901575
40,31,0.909449
41,31,0.909449
42,31,0.893701
43,31,0.913386
44,31,0.909449
45,31,0.913386
46,31,0.901575
47,31,0.889764
48,31,0.897638
49,31,0.874016
50,31,0.885827
0,32,0.92126
1,32,0.933071
2,32,0.940945
3,32,0.944882
4,32,0.937008
5,32,0.925197
6,32,0.948819
7,32,0.940945
8,32,0.917323
9,32,0.937008
10,32,0.933071
11,32,0.929134
12,32,0.944882
13,32,0.925197
14,32,0.933071
15,32,0.952756
16,32,0.937008
17,32,0.917323
18,32,0.937008
19,32,0.944882
20,32,0.92126
21,32,0.913386
22,32,0.937008
23,32,0.940945
24,32,0.933071
25,32,0.92126
26,32,0.925197
27,32,0.937008
28,32,0.929134
29,32,0.893701
30,32,0.917323
31,32,0.905512
32,32,0.925197
33,32,0.913386
34,32,0.905512
35,32,0.889764
36,32,0.901575
37,32,0.897638
38,32,0.893701
39,32,0.897638
40,32,0.929134
41,32,0.905512
42,32,0.905512
43,32,0.909449
44,32,0.889764
45,32,0.897638
46,32,0.901575
47,32,0.885827
48,32,0.877953
49,32,0.909449
50,32,0.901575
0,33,0.92126
1,33,0.940945
2,33,0.944882
3,33,0.92126
4,33,0.917323
5,33,0.944882
6,33,0.937008
7,33,0.925197
8,33,0.944882
9,33,0.940945
10,33,0.925197
11,33,0.92126
12,33,0.929134
13,33,0.944882
14,33,0.933071
15,33,0.937008
16,33,0.925197
17,33,0.925197
18,33,0.909449
19,33,0.933071
20,33,0.937008
21,33,0.940945
22,33,0.929134
23,33,0.940945
24,33,0.905512
25,33,0.933071
26,33,0.92126
27,33,0.925197
28,33,0.929134
29,33,0.917323
30,33,0.905512
31,33,0.909449
32,33,0.88189
33,33,0.88189
34,33,0.877953
35,33,0.909449
36,33,0.889764
37,33,0.889764
38,33,0.905512
39,33,0.909449
40,33,0.897638
41,33,0.885827
42,33,0.893701
43,33,0.889764
44,33,0.913386
45,33,0.885827
46,33,0.88189
47,33,0.905512
48,33,0.889764
49,33,0.88189
50,33,0.893701
0,34,0.944882
1,34,0.925197
2,34,0.92126
3,34,0.940945
4,34,0.937008
5,34,0.937008
6,34,0.925197
7,34,0.925197
8,34,0.925197
9,34,0.917323
10,34,0.933071
11,34,0.933071
12,34,0.933071
13,34,0.917323
14,34,0.917323
15,34,0.917323
16,34,0.929134
17,34,0.933071
18,34,0.917323
19,34,0.933071
20,34,0.92126
21,34,0.925197
22,34,0.929134
23,34,0.92126
24,34,0.940945
25,34,0.913386
26,34,0.917323
27,34,0.905512
28,34,0.92126
29,34,0.925197
30,34,0.913386
31,34,0.925197
32,34,0.905512
33,34,0.901575
34,34,0.901575
35,34,0.870079
36,34,0.925197
37,34,0.889764
38,34,0.897638
39,34,0.897638
40,34,0.901575
41,34,0.885827
42,34,0.901575
43,34,0.862205
44,34,0.893701
45,34,0.893701
46,34,0.885827
47,34,0.877953
48,34,0.897638
49,34,0.917323
50,34,0.885827
0,35,0.933071
1,35,0.933071
2,35,0.933071
3,35,0.929134
4,35,0.937008
5,35,0.909449
6,35,0.929134
7,35,0.933071
8,35,0.944882
9,35,0.901575
10,35,0.897638
11,35,0.917323
12,35,0.917323
13,35,0.897638
14,35,0.940945
15,35,0.925197
16,35,0.925197
17,35,0.925197
18,35,0.917323
19,35,0.917323
20,35,0.925197
21,35,0.92126
22,35,0.897638
23,35,0.937008
24,35,0.905512
25,35,0.92126
26,35,0.917323
27,35,0.913386
28,35,0.913386
29,35,0.92126
30,35,0.925197
31,35,0.933071
32,35,0.909449
33,35,0.889764
34,35,0.885827
35,35,0.905512
36,35,0.909449
37,35,0.897638
38,35,0.889764
39,35,0.897638
40,35,0.893701
41,35,0.901575
42,35,0.897638
43,35,0.877953
44,35,0.88189
45,35,0.913386
46,35,0.901575
47,35,0.893701
48,35,0.877953
49,35,0.874016
50,35,0.877953
0,36,0.917323
1,36,0.925197
2,36,0.913386
3,36,0.933071
4,36,0.909449
5,36,0.917323
6,36,0.92126
7,36,0.92126
8,36,0.937008
9,36,0.917323
10,36,0.925197
11,36,0.905512
12,36,0.909449
13,36,0.937008
14,36,0.929134
15,36,0.917323
16,36,0.905512
17,36,0.933071
18,36,0.901575
19,36,0.92126
20,36,0.92126
21,36,0.917323
22,36,0.929134
23,36,0.917323
24,36,0.925197
25,36,0.913386
26,36,0.929134
27,36,0.893701
28,36,0.901575
29,36,0.905512
30,36,0.897638
31,36,0.913386
32,36,0.889764
33,36,0.893701
34,36,0.889764
35,36,0.905512
36,36,0.893701
37,36,0.893701
38,36,0.893701
39,36,0.905512
40,36,0.901575
41,36,0.889764
42,36,0.874016
43,36,0.877953
44,36,0.893701
45,36,0.88189
46,36,0.889764
47,36,0.893701
48,36,0.866142
49,36,0.88189
50,36,0.874016
0,37,0.925197
1,37,0.937008
2,37,0.925197
3,37,0.92126
4,37,0.925197
5,37,0.929134
6,37,0.92126
7,37,0.929134
8,37,0.917323
9,37,0.909449
10,37,0.929134
11,37,0.929134
12,37,0.913386
13,37,0.929134
14,37,0.913386
15,37,0.909449
16,37,0.905512
17,37,0.897638
18,37,0.92126
19,37,0.905512
20,37,0.909449
21,37,0.909449
22,37,0.901575
23,37,0.909449
24,37,0.917323
25,37,0.905512
26,37,0.92126
27,37,0.897638
28,37,0.909449
29,37,0.897638
30,37,0.905512
31,37,0.88189
32,37,0.901575
33,37,0.893701
34,37,0.905512
35,37,0.893701
36,37,0.88189
37,37,0.877953
38,37,0.877953
39,37,0.88189
40,37,0.877953
41,37,0.897638
42,37,0.870079
43,37,0.88189
44,37,0.874016
45,37,0.877953
46,37,0.850394
47,37,0.88189
48,37,0.870079
49,37,0.88189
50,37,0.88189
0,38,0.929134
1,38,0.917323
2,38,0.909449
3,38,0.925197
4,38,0.917323
5,38,0.917323
6,38,0.913386
7,38,0.917323
8,38,0.905512
9,38,0.92126
10,38,0.901575
11,38,0.929134
12,38,0.92126
13,38,0.917323
14,38,0.925197
15,38,0.909449
16,38,0.925197
17,38,0.893701
18,38,0.909449
19,38,0.92126
20,38,0.897638
21,38,0.929134
22,38,0.901575
23,38,0.937008
24,38,0.917323
25,38,0.925197
26,38,0.905512
27,38,0.893701
28,38,0.909449
29,38,0.897638
30,38,0.901575
31,38,0.874016
32,38,0.92126
33,38,0.88189
34,38,0.901575
35,38,0.874016
36,38,0.874016
37,38,0.866142
38,38,0.889764
39,38,0.893701
40,38,0.874016
41,38,0.893701
42,38,0.874016
43,38,0.897638
44,38,0.874016
45,38,0.854331
46,38,0.870079
47,38,0.874016
48,38,0.866142
49,38,0.885827
50,38,0.889764
0,39,0.925197
1,39,0.909449
2,39,0.925197
3,39,0.937008
4,39,0.917323
5,39,0.913386
6,39,0.925197
7,39,0.909449
8,39,0.913386
9,39,0.901575
10,39,0.909449
11,39,0.909449
12,39,0.929134
13,39,0.913386
14,39,0.917323
15,39,0.917323
16,39,0.913386
17,39,0.929134
18,39,0.905512
19,39,0.909449
20,39,0.913386
21,39,0.889764
22,39,0.905512
23,39,0.917323
24,39,0.913386
25,39,0.929134
26,39,0.889764
27,39,0.909449
28,39,0.901575
29,39,0.909449
30,39,0.885827
31,39,0.885827
32,39,0.88189
33,39,0.897638
34,39,0.889764
35,39,0.88189
36,39,0.889764
37,39,0.885827
38,39,0.889764
39,39,0.854331
40,39,0.889764
41,39,0.870079
42,39,0.909449
43,39,0.874016
44,39,0.858268
45,39,0.877953
46,39,0.866142
47,39,0.866142
48,39,0.858268
49,39,0.88189
50,39,0.870079
0,40,0.905512
1,40,0.940945
2,40,0.937008
3,40,0.925197
4,40,0.897638
5,40,0.893701
6,40,0.909449
7,40,0.901575
8,40,0.901575
9,40,0.901575
10,40,0.893701
11,40,0.913386
12,40,0.905512
13,40,0.889764
14,40,0.897638
15,40,0.913386
16,40,0.889764
17,40,0.889764
18,40,0.893701
19,40,0.92126
20,40,0.917323
21,40,0.889764
22,40,0.905512
23,40,0.885827
24,40,0.925197
25,40,0.913386
26,40,0.901575
27,40,0.897638
28,40,0.92126
29,40,0.901575
30,40,0.893701
31,40,0.870079
32,40,0.901575
33,40,0.897638
34,40,0.893701
35,40,0.88189
36,40,0.88189
37,40,0.874016
38,40,0.901575
39,40,0.885827
40,40,0.862205
41,40,0.889764
42,40,0.88189
43,40,0.870079
44,40,0.870079
45,40,0.874016
46,40,0.862205
47,40,0.885827
48,40,0.866142
49,40,0.862205
50,40,0.870079
0,41,0.925197
1,41,0.909449
2,41,0.913386
3,41,0.897638
4,41,0.905512
5,41,0.901575
6,41,0.889764
7,41,0.893701
8,41,0.933071
9,41,0.913386
10,41,0.905512
11,41,0.897638
12,41,0.917323
13,41,0.905512
14,41,0.905512
15,41,0.913386
16,41,0.905512
17,41,0.893701
18,41,0.913386
19,41,0.893701
20,41,0.905512
21,41,0.909449
22,41,0.913386
23,41,0.897638
24,41,0.893701
25,41,0.893701
26,41,0.897638
27,41,0.885827
28,41,0.909449
29,41,0.901575
30,41,0.893701
31,41,0.897638
32,41,0.893701
33,41,0.874016
34,41,0.866142
35,41,0.866142
36,41,0.88189
37,41,0.877953
38,41,0.874016
39,41,0.877953
40,41,0.870079
41,41,0.88189
42,41,0.874016
43,41,0.874016
44,41,0.877953
45,41,0.862205
46,41,0.874016
47,41,0.877953
48,41,0.870079
49,41,0.866142
50,41,0.885827
0,42,0.909449
1,42,0.925197
2,42,0.925197
3,42,0.909449
4,42,0.92126
5,42,0.917323
6,42,0.933071
7,42,0.913386
8,42,0.897638
9,42,0.897638
10,42,0.885827
11,42,0.889764
12,42,0.905512
13,42,0.901575
14,42,0.925197
15,42,0.909449
16,42,0.917323
17,42,0.909449
18,42,0.905512
19,42,0.913386
20,42,0.913386
21,42,0.905512
22,42,0.901575
23,42,0.901575
24,42,0.885827
25,42,0.901575
26,42,0.905512
27,42,0.893701
28,42,0.913386
29,42,0.897638
30,42,0.901575
31,42,0.901575
32,42,0.88189
33,42,0.909449
34,42,0.885827
35,42,0.877953
36,42,0.889764
37,42,0.874016
38,42,0.870079
39,42,0.850394
40,42,0.877953
41,42,0.866142
42,42,0.88189
43,42,0.846457
44,42,0.850394
45,42,0.874016
46,42,0.866142
47,42,0.877953
48,42,0.874016
49,42,0.862205
50,42,0.866142
0,43,0.897638
1,43,0.929134
2,43,0.925197
3,43,0.929134
4,43,0.92126
5,43,0.917323
6,43,0.893701
7,43,0.917323
8,43,0.909449
9,43,0.905512
10,43,0.897638
11,43,0.877953
12,43,0.889764
13,43,0.909449
14,43,0.897638
15,43,0.901575
16,43,0.913386
17,43,0.866142
18,43,0.874016
19,43,0.889764
20,43,0.917323
21,43,0.913386
22,43,0.88189
23,43,0.893701
24,43,0.901575
25,43,0.889764
26,43,0.877953
27,43,0.877953
28,43,0.893701
29,43,0.877953
30,43,0.897638
31,43,0.88189
32,43,0.877953
33,43,0.854331
34,43,0.877953
35,43,0.866142
36,43,0.854331
37,43,0.877953
38,43,0.854331
39,43,0.850394
40,43,0.862205
41,43,0.870079
42,43,0.862205
43,43,0.885827
44,43,0.874016
45,43,0.874016
46,43,0.858268
47,43,0.874016
48,43,0.866142
49,43,0.850394
50,43,0.838583
0,44,0.913386
1,44,0.909449
2,44,0.913386
3,44,0.913386
4,44,0.92126
5,44,0.92126
6,44,0.917323
7,44,0.897638
8,44,0.913386
9,44,0.893701
10,44,0.913386
11,44,0.897638
12,44,0.901575
13,44,0.913386
14,44,0.893701
15,44,0.905512
16,44,0.905512
17,44,0.913386
18,44,0.909449
19,44,0.889764
20,44,0.88189
21,44,0.893701
22,44,0.917323
23,44,0.905512
24,44,0.897638
25,44,0.893701
26,44,0.885827
27,44,0.897638
28,44,0.889764
29,44,0.893701
30,44,0.88189
31,44,0.858268
32,44,0.877953
33,44,0.870079
34,44,0.874016
35,44,0.866142
36,44,0.858268
37,44,0.870079
38,44,0.874016
39,44,0.88189
40,44,0.870079
41,44,0.88189
42,44,0.885827
43,44,0.874016
44,44,0.858268
45,44,0.850394
46,44,0.866142
47,44,0.874016
48,44,0.862205
49,44,0.826772
50,44,0.838583
0,45,0.933071
1,45,0.933071
2,45,0.901575
3,45,0.913386
4,45,0.893701
5,45,0.913386
6,45,0.889764
7,45,0.893701
8,45,0.913386
9,45,0.905512
10,45,0.909449
11,45,0.893701
12,45,0.897638
13,45,0.933071
14,45,0.889764
15,45,0.905512
16,45,0.909449
17,45,0.893701
18,45,0.925197
19,45,0.897638
20,45,0.885827
21,45,0.893701
22,45,0.901575
23,45,0.909449
24,45,0.905512
25,45,0.893701
26,45,0.858268
27,45,0.893701
28,45,0.866142
29,45,0.893701
30,45,0.874016
31,45,0.88189
32,45,0.893701
33,45,0.866142
34,45,0.854331
35,45,0.858268
36,45,0.854331
37,45,0.897638
38,45,0.889764
39,45,0.850394
40,45,0.874016
41,45,0.850394
42,45,0.862205
43,45,0.88189
44,45,0.854331
45,45,0.84252
46,45,0.854331
47,45,0.846457
48,45,0.838583
49,45,0.830709
50,45,0.846457
